id,company_id,account_id,fecha,descripcion,comercio,rfc,tipo,deposito,retiro,saldo,es_interno,categoria
txn_2026080324,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0060323 =REFERENCIA CTA/CLABE: 012324808613171274, BEM 1,879.20 21,036.93 SPEI BCO:012 BENEF:ANA L. MENDOZA (DATO NO VERIF POR ESTA INST), Pago PO 2419 CVE RASTREO: 8846APR2202303062171265587 RFC: SUN850309AA1 IVA: 000000000259.20 BBVA BANCOMER HORA LIQ: 12:56:05",ANA L. MENDOZA,SUN850309AA1,egreso,0,1879.20,21036.93,0,spei_enviado
txn_2026080325,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0060323 5.00 21,031.93",BANORTE,BNO930209CC1,egreso,0,5.00,21031.93,0,comision
txn_2026080326,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0060323 0.80 21,031.13",BANORTE,BNO930209CC1,egreso,0,0.80,21031.13,0,iva_comision
txn_2026080327,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0060323 =REFERENCIA CTA/CLABE: 012367632016328708, BEM 8,849.57 12,181.56 SPEI BCO:012 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2430 CVE RASTREO: 8846APR1202303062171336344 RFC: GAS070423BB2 IVA: 000000001220.63 BBVA BANCOMER HORA LIQ: 13:28:19",JORGE L. CAMPOS,GAS070423BB2,egreso,0,8849.57,12181.56,0,spei_enviado
txn_2026080328,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0060323 5.00 12,176.56",BANORTE,BNO930209CC1,egreso,0,5.00,12176.56,0,comision
txn_2026080329,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0060323 0.80 12,175.76",BANORTE,BNO930209CC1,egreso,0,0.80,12175.76,0,iva_comision
txn_2026080330,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0060323 =REFERENCIA CTA/CLABE: 012846773782639821, BEM 678.60 11,497.16 SPEI BCO:012 BENEF:FRANCISCO J. MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2431 CVE RASTREO: 8846APR1202303062171803187 RFC: GAS070423BB2 IVA: 000000000093.60 BBVA BANCOMER HORA LIQ: 17:19:59",FRANCISCO J. MORALES,GAS070423BB2,egreso,0,678.60,11497.16,0,spei_enviado
txn_2026080331,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0060323 5.00 11,492.16",BANORTE,BNO930209CC1,egreso,0,5.00,11492.16,0,comision
txn_2026080332,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0060323 0.80 11,491.36",BANORTE,BNO930209CC1,egreso,0,0.80,11491.36,0,iva_comision
txn_2026080333,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0060323 =REFERENCIA CTA/CLABE: 012465840449972787, BEM 699.88 10,791.48 SPEI BCO:012 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2422 CVE RASTREO: 8846APR1202303062171832714 RFC: COS910715KK2 IVA: 000000000096.53 BBVA BANCOMER HORA LIQ: 17:35:54",SOFIA HERNANDEZ,COS910715KK2,egreso,0,699.88,10791.48,0,spei_enviado
txn_2026080334,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0060323 5.00 10,786.48",BANORTE,BNO930209CC1,egreso,0,5.00,10786.48,0,comision
txn_2026080335,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0060323 0.80 10,785.68",BANORTE,BNO930209CC1,egreso,0,0.80,10785.68,0,iva_comision
txn_2026080336,company_001,acc_eje_001,2026-08-07T12:00:00-06:00,"002601002303070000730561 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 14:47:28 DEL 3,180.00 13,965.68 CLIENTE GUADALUPE PEREZ DE LA CLABE 012766270289517187 CON RFC FFRJ810330QR9 CONCEPTO: F9462 REFERENCIA: 0703238 CVE RAST: 002601002303070000730561",GUADALUPE PEREZ,FFRJ810330QR9,ingreso,3180.00,0,13965.68,0,spei_recibido
txn_2026080337,company_001,acc_eje_001,2026-08-08T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0080323 =REFERENCIA CTA/CLABE: 058489638346578713, BEM 4,290.00 9,675.68 SPEI BCO:058 BENEF:MARTIN MEDINA (DATO NO VERIF POR ESTA INST), Pago PO 2443 CVE RASTREO: 8846APR1202303082174287261 RFC: PAY150323GG7 IVA: 000000000000.00 BANREGIO HORA LIQ: 12:16:20",MARTIN MEDINA,PAY150323GG7,egreso,0,4290.00,9675.68,0,spei_enviado
txn_2026080338,company_001,acc_eje_001,2026-08-08T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0080323 5.00 9,670.68",BANORTE,BNO930209CC1,egreso,0,5.00,9670.68,0,comision
txn_2026080339,company_001,acc_eje_001,2026-08-08T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0080323 0.80 9,669.88",BANORTE,BNO930209CC1,egreso,0,0.80,9669.88,0,iva_comision
txn_2026080340,company_001,acc_eje_001,2026-08-08T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0080323 =REFERENCIA CTA/CLABE: 012808412411824493, BEM 99.00 9,570.88 SPEI BCO:012 BENEF:FRANCISCO J. MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2445 CVE RASTREO: 8846APR1202303082174396144 RFC: PAY150323GG7 IVA: 000000000013.66 BBVA BANCOMER HORA LIQ: 13:14:47",FRANCISCO J. MORALES,PAY150323GG7,egreso,0,99.00,9570.88,0,spei_enviado
txn_2026080341,company_001,acc_eje_001,2026-08-08T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0080323 5.00 9,565.88",BANORTE,BNO930209CC1,egreso,0,5.00,9565.88,0,comision
txn_2026080342,company_001,acc_eje_001,2026-08-08T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0080323 0.80 9,565.08",BANORTE,BNO930209CC1,egreso,0,0.80,9565.08,0,iva_comision
txn_2026080343,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0090323 =REFERENCIA CTA/CLABE: 012311656670106513, BEM 6,567.96 2,997.12 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2334 2387 CVE RASTREO: 8846APR1202303092175624884 RFC: SEG971124JJ1 IVA: 000000000905.93 BBVA BANCOMER HORA LIQ: 10:52:38",MARIA F. SOTO,SEG971124JJ1,egreso,0,6567.96,2997.12,0,spei_enviado
txn_2026080344,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0090323 5.00 2,992.12",BANORTE,BNO930209CC1,egreso,0,5.00,2992.12,0,comision
txn_2026080345,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0090323 0.80 2,991.32",BANORTE,BNO930209CC1,egreso,0,0.80,2991.32,0,iva_comision
txn_2026080346,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"BNET01002303090043815989 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:59:38 DEL 20,000.00 22,991.32 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0090323 CVE RAST: BNET01002303090043815989",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,20000.00,0,22991.32,1,traspaso_interno
txn_2026080347,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0090323 =REFERENCIA CTA/CLABE: 014026217459615865, BEM 18,304.80 4,686.52 SPEI BCO:014 BENEF:ARMANDO MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2450 CVE RASTREO: 8846APR1202303092176447714 RFC: GAS061031CC3 IVA: 000000002524.80 SANTANDER HORA LIQ: 17:37:11",ARMANDO MORALES,GAS061031CC3,egreso,0,18304.80,4686.52,0,spei_enviado
txn_2026080348,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0090323 5.00 4,681.52",BANORTE,BNO930209CC1,egreso,0,5.00,4681.52,0,comision
txn_2026080349,company_001,acc_eje_001,2026-08-09T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0090323 0.80 4,680.72",BANORTE,BNO930209CC1,egreso,0,0.80,4680.72,0,iva_comision
txn_2026080350,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"BNET01002303100044008660 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:24:26 DEL 70,000.00 74,680.72 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0100323 CVE RAST: BNET01002303100044008660",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,70000.00,0,74680.72,1,traspaso_interno
txn_2026080351,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 012337543303654145, BEM 1,065.80 73,614.92 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO CVE RASTREO: 8846APR1202303102177470043 RFC: SEG971124JJ1 IVA: 000000000147.00 BBVA BANCOMER HORA LIQ: 10:54:16",ISAAC R. LUNA,SEG971124JJ1,egreso,0,1065.80,73614.92,0,spei_enviado
txn_2026080352,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 73,609.92",BANORTE,BNO930209CC1,egreso,0,5.00,73609.92,0,comision
txn_2026080353,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 73,609.12",BANORTE,BNO930209CC1,egreso,0,0.80,73609.12,0,iva_comision
txn_2026080354,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 002889373467065627, BEM 1,215.81 72,393.31 SPEI BCO:002 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Pago PO 2260 CVE RASTREO: 8846APR2202303102177470047 RFC: PAY150323GG7 IVA: 000000000167.70 BANAMEX HORA LIQ: 10:54:16",PEDRO A. RUIZ,PAY150323GG7,egreso,0,1215.81,72393.31,0,spei_enviado
txn_2026080355,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 72,388.31",BANORTE,BNO930209CC1,egreso,0,5.00,72388.31,0,comision
txn_2026080356,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 72,387.51",BANORTE,BNO930209CC1,egreso,0,0.80,72387.51,0,iva_comision
txn_2026080357,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 012780913431611724, BEM 9,530.10 62,857.41 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2270 CVE RASTREO: 8846APR2202303102177470051 RFC: SUP810525DD4 IVA: 000000001314.50 BBVA BANCOMER HORA LIQ: 10:54:16",ISAAC R. LUNA,SUP810525DD4,egreso,0,9530.10,62857.41,0,spei_enviado
txn_2026080358,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 62,852.41",BANORTE,BNO930209CC1,egreso,0,5.00,62852.41,0,comision
txn_2026080359,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 62,851.61",BANORTE,BNO930209CC1,egreso,0,0.80,62851.61,0,iva_comision
txn_2026080360,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 012005045562386922, BEM 45,083.63 17,767.98 SPEI BCO:012 BENEF:ELISA MENDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2455 CVE RASTREO: 8846APR1202303102177536393 RFC: MER210503EE5 IVA: 000000006218.43 BBVA BANCOMER HORA LIQ: 11:17:30",ELISA MENDEZ,MER210503EE5,egreso,0,45083.63,17767.98,0,spei_enviado
txn_2026080361,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 17,762.98",BANORTE,BNO930209CC1,egreso,0,5.00,17762.98,0,comision
txn_2026080362,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 17,762.18",BANORTE,BNO930209CC1,egreso,0,0.80,17762.18,0,iva_comision
txn_2026080363,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"BNET01002303100044068219 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 12:22:33 DEL 50,000.00 67,762.18 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0100323 CVE RAST: BNET01002303100044068219",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,50000.00,0,67762.18,1,traspaso_interno
txn_2026080364,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 012603669096705466, BEM 10,727.68 57,034.50 SPEI BCO:012 BENEF:LUCIA FERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2459 Anticipo CVE RASTREO: 8846APR2202303102177807204 RFC: MER991006FF6 IVA: 000000001479.68 BBVA BANCOMER HORA LIQ: 12:47:20",LUCIA FERNANDEZ,MER991006FF6,egreso,0,10727.68,57034.50,0,spei_enviado
txn_2026080365,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 57,029.50",BANORTE,BNO930209CC1,egreso,0,5.00,57029.50,0,comision
txn_2026080366,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 57,028.70",BANORTE,BNO930209CC1,egreso,0,0.80,57028.70,0,iva_comision
txn_2026080367,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 058219693792374740, BEM 18,666.14 38,362.56 SPEI BCO:058 BENEF:MARTIN MEDINA (DATO NO VERIF POR ESTA INST), Pago PO 2456 CVE RASTREO: 8846APR2202303102177807250 RFC: MER991006FF6 IVA: 000000002574.64 BANREGIO HORA LIQ: 12:47:20",MARTIN MEDINA,MER991006FF6,egreso,0,18666.14,38362.56,0,spei_enviado
txn_2026080368,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 38,357.56",BANORTE,BNO930209CC1,egreso,0,5.00,38357.56,0,comision
txn_2026080369,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 38,356.76",BANORTE,BNO930209CC1,egreso,0,0.80,38356.76,0,iva_comision
txn_2026080370,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 012748217594647436, BEM 22,968.00 15,388.76 SPEI BCO:012 BENEF:ANDRES M. DIEZ (DATO NO VERIF POR ESTA INST), Pago PO 2458 CVE RASTREO: 8846APR2202303102177849474 RFC: PAY150323GG7 IVA: 000000003168.00 BBVA BANCOMER HORA LIQ: 13:02:06",ANDRES M. DIEZ,PAY150323GG7,egreso,0,22968.00,15388.76,0,spei_enviado
txn_2026080371,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 15,383.76",BANORTE,BNO930209CC1,egreso,0,5.00,15383.76,0,comision
txn_2026080372,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 15,382.96",BANORTE,BNO930209CC1,egreso,0,0.80,15382.96,0,iva_comision
txn_2026080373,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 012713695944064090, BEM 6,661.97 8,720.99 SPEI BCO:012 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2457 CVE RASTREO: 8846APR2202303102177993207 RFC: APP920820HH8 IVA: 000000000918.89 BBVA BANCOMER HORA LIQ: 13:43:06",JORGE L. CAMPOS,APP920820HH8,egreso,0,6661.97,8720.99,0,spei_enviado
txn_2026080374,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 8,715.99",BANORTE,BNO930209CC1,egreso,0,5.00,8715.99,0,comision
txn_2026080375,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 8,715.19",BANORTE,BNO930209CC1,egreso,0,0.80,8715.19,0,iva_comision
txn_2026080376,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 030974395339421047, BEM 1,652.42 7,062.77 SPEI BCO:030 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2453 CVE RASTREO: 8846APR2202303102178026662 RFC: DHL880115II9 IVA: 000000000227.92 BAJIO HORA LIQ: 13:52:07",MARIA F. SOTO,DHL880115II9,egreso,0,1652.42,7062.77,0,spei_enviado
txn_2026080377,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 7,057.77",BANORTE,BNO930209CC1,egreso,0,5.00,7057.77,0,comision
txn_2026080378,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 7,056.97",BANORTE,BNO930209CC1,egreso,0,0.80,7056.97,0,iva_comision
txn_2026080379,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100323 =REFERENCIA CTA/CLABE: 002095214562328588, BEM 2,873.24 4,183.73 SPEI BCO:002 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2470 CVE RASTREO: 8846APR2202303102178618584 RFC: SEG971124JJ1 IVA: 000000000396.31 BANAMEX HORA LIQ: 17:14:14",CARLOS R. VEGA,SEG971124JJ1,egreso,0,2873.24,4183.73,0,spei_enviado
txn_2026080380,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100323 5.00 4,178.73",BANORTE,BNO930209CC1,egreso,0,5.00,4178.73,0,comision
txn_2026080381,company_001,acc_eje_001,2026-08-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100323 0.80 4,177.93",BANORTE,BNO930209CC1,egreso,0,0.80,4177.93,0,iva_comision
txn_2026080382,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"BNET01002303160045204424 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:03:03 DEL 100,000.00 104,177.93 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0160323 CVE RAST: BNET01002303160045204424",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,100000.00,0,104177.93,1,traspaso_interno
txn_2026080383,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000160323 IVA:00002809.34 , A LA CUENTA: 8480184514 20,367.73 83,810.20 Pago PO 2491 AL R.F.C. MERE850922GH4",TERCERO MERE85,MERE850922GH4,egreso,0,20367.73,83810.20,0,traspaso_terceros
txn_2026080384,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0160323 =REFERENCIA CTA/CLABE: 012424745171236851, BEM 49,300.00 34,510.20 SPEI BCO:012 BENEF:LUCIA FERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2492 CVE RASTREO: 8846APR2202303162188353055 RFC: COS910715KK2 IVA: 000000006800.00 BBVA BANCOMER HORA LIQ: 11:07:23",LUCIA FERNANDEZ,COS910715KK2,egreso,0,49300.00,34510.20,0,spei_enviado
txn_2026080385,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0160323 5.00 34,505.20",BANORTE,BNO930209CC1,egreso,0,5.00,34505.20,0,comision
txn_2026080386,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0160323 0.80 34,504.40",BANORTE,BNO930209CC1,egreso,0,0.80,34504.40,0,iva_comision
txn_2026080387,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0160323 =REFERENCIA CTA/CLABE: 002193990916998543, BEM 3,045.00 31,459.40 SPEI BCO:002 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2496 CVE RASTREO: 8846APR1202303162188353119 RFC: GAS061031CC3 IVA: 000000000420.00 BANAMEX HORA LIQ: 11:07:23",SOFIA HERNANDEZ,GAS061031CC3,egreso,0,3045.00,31459.40,0,spei_enviado
txn_2026080388,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0160323 5.00 31,454.40",BANORTE,BNO930209CC1,egreso,0,5.00,31454.40,0,comision
txn_2026080389,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0160323 0.80 31,453.60",BANORTE,BNO930209CC1,egreso,0,0.80,31453.60,0,iva_comision
txn_2026080390,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0160323 =REFERENCIA CTA/CLABE: 012808412411824493, BEM 304.00 31,149.60 SPEI BCO:012 BENEF:FRANCISCO J. MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2495 CVE RASTREO: 8846APR1202303162188353129 RFC: PAY150323GG7 IVA: 000000000041.93 BBVA BANCOMER HORA LIQ: 11:07:23",FRANCISCO J. MORALES,PAY150323GG7,egreso,0,304.00,31149.60,0,spei_enviado
txn_2026080391,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0160323 5.00 31,144.60",BANORTE,BNO930209CC1,egreso,0,5.00,31144.60,0,comision
txn_2026080392,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0160323 0.80 31,143.80",BANORTE,BNO930209CC1,egreso,0,0.80,31143.80,0,iva_comision
txn_2026080393,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0160323 =REFERENCIA CTA/CLABE: 012367632016328708, BEM 2,946.40 28,197.40 SPEI BCO:012 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2494 CVE RASTREO: 8846APR2202303162188353134 RFC: GAS070423BB2 IVA: 000000000406.40 BBVA BANCOMER HORA LIQ: 11:07:23",JORGE L. CAMPOS,GAS070423BB2,egreso,0,2946.40,28197.40,0,spei_enviado
txn_2026080394,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0160323 5.00 28,192.40",BANORTE,BNO930209CC1,egreso,0,5.00,28192.40,0,comision
txn_2026080395,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0160323 0.80 28,191.60",BANORTE,BNO930209CC1,egreso,0,0.80,28191.60,0,iva_comision
txn_2026080396,company_001,acc_eje_001,2026-08-16T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000160323 IVA:00000046.21 , A LA CUENTA: 8480184514 335.00 27,856.60 Pago PO 2499 AL R.F.C. MERE850922GH4",TERCERO MERE85,MERE850922GH4,egreso,0,335.00,27856.60,0,traspaso_terceros
txn_2026080397,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"2754658CARGO DOMICILIACION CGO DOMICILIACION:VW Leasing LEYENDA: VOLKSWAGEN 6,873.67 20,982.93 LEASING REF SERV EMISOR:0052754658 CVE DE RASTREO:02107200021000820230316043505 REF:2754658 RFC GAS061031CC3 IVA: 0.00","VOLKSWAGEN 6,873.67 20,982.93 LEASING",GAS061031CC3,egreso,0,6873.67,20982.93,0,domiciliacion
txn_2026080398,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170323 =REFERENCIA CTA/CLABE: 012877694531473799, BEM 3,045.00 17,937.93 SPEI BCO:012 BENEF:GUADALUPE PEREZ (DATO NO VERIF POR ESTA INST), Pago PO 2497 CVE RASTREO: 8846APR2202303172190717859 RFC: SUN850309AA1 IVA: 000000000420.00 BBVA BANCOMER HORA LIQ: 12:53:15",GUADALUPE PEREZ,SUN850309AA1,egreso,0,3045.00,17937.93,0,spei_enviado
txn_2026080399,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170323 5.00 17,932.93",BANORTE,BNO930209CC1,egreso,0,5.00,17932.93,0,comision
txn_2026080400,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170323 0.80 17,932.13",BANORTE,BNO930209CC1,egreso,0,0.80,17932.13,0,iva_comision
txn_2026080401,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"BNET01002303170045528010 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 13:03:10 DEL 40,000.00 57,932.13 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0170323 CVE RAST: BNET01002303170045528010",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,40000.00,0,57932.13,1,traspaso_interno
